cites_count.currentYear,cites_count.L5Y.mean,cites_count.L5Y.median,cites_count.L5Y.std,cites_count.speed.mean,cites_count.speed.median,cites_count.speed.std,cites_count.acc.mean,cites_count.acc.median,cites_count.acc.std,cites_publication.currentYear,publications.currentYear,publications.L5Y.mean,publications.L5Y.median,publications.L5Y.std,publications.speed.mean,publications.speed.median,publications.speed.std,publications.acc.mean,publications.acc.median,publications.acc.std,authors_total.currentYear,authors_total.L5Y.mean,authors_total.L5Y.median,authors_total.L5Y.std,authors_total.speed.mean,authors_total.speed.median,authors_total.speed.std,authors_total.acc.mean,authors_total.acc.median,authors_total.acc.std,countries_count.currentYear,countries_count.L5Y.mean,countries_count.L5Y.median,countries_count.L5Y.std,countries_count.speed.mean,countries_count.speed.median,countries_count.speed.std,countries_count.acc.mean,countries_count.acc.median,countries_count.acc.std,countries_total.currentYear,countries_total.L5Y.mean,countries_total.L5Y.median,countries_total.L5Y.std,countries_total.speed.mean,countries_total.speed.median,countries_total.speed.std,countries_total.acc.mean,countries_total.acc.median,countries_total.acc.std,articles_count.currentYear,articles_count.L5Y.mean,articles_count.L5Y.median,articles_count.L5Y.std,articles_count.speed.mean,articles_count.speed.median,articles_count.speed.std,articles_count.acc.mean,articles_count.acc.median,articles_count.acc.std,conf_count.currentYear,conf_count.L5Y.mean,conf_count.L5Y.median,conf_count.L5Y.std,conf_count.speed.mean,conf_count.speed.median,conf_count.speed.std,conf_count.acc.mean,conf_count.acc.median,conf_count.acc.std,field_count.currentYear,field_count.L5Y.mean,field_count.L5Y.median,field_count.L5Y.std,field_count.speed.mean,field_count.speed.median,field_count.speed.std,field_count.acc.mean,field_count.acc.median,field_count.acc.std,field_total.currentYear,field_total.L5Y.mean,field_total.L5Y.median,field_total.L5Y.std,field_total.speed.mean,field_total.speed.median,field_total.speed.std,field_total.acc.mean,field_total.acc.median,field_total.acc.std,access_open_count.currentYear,access_open_count.L5Y.mean,access_open_count.L5Y.median,access_open_count.L5Y.std,access_open_count.speed.mean,access_open_count.speed.median,access_open_count.speed.std,access_open_count.acc.mean,access_open_count.acc.median,access_open_count.acc.std,access_closed_count.currentYear,access_closed_count.L5Y.mean,access_closed_count.L5Y.median,access_closed_count.L5Y.std,access_closed_count.speed.mean,access_closed_count.speed.median,access_closed_count.speed.std,access_closed_count.acc.mean,access_closed_count.acc.median,access_closed_count.acc.std,sponsor_total.currentYear,sponsor_total.L5Y.mean,sponsor_total.L5Y.median,sponsor_total.L5Y.std,sponsor_total.speed.mean,sponsor_total.speed.median,sponsor_total.speed.std,sponsor_total.acc.mean,sponsor_total.acc.median,sponsor_total.acc.std,class
3656,95914.66667,90909,74810.05615,37820,39999,11941.37201,14384,14012,11828.5373,0.642757,5688,8180.666667,8596.5,1234.628149,750,226,1347.087785,859,168.5,1485.82121,5242,7508.333333,7614,1723.299007,2006,1306,1661.978038,1222.25,1043,1111.598361,141,139.833333,139.5,10.609744,10.6,12,7.829432,10.75,11,5.560276,15304,21749.66667,22628.5,3760.446126,3324.2,2174,4210.997946,3347.5,2061.5,3511.705236,4628,6102,6367,733.003411,470.8,96,843.044305,513.25,128,857.281119,392,706.5,764.5,168.455039,106.2,104,102.677651,86.75,94,56.606095,28,28,28,0,0,0,0,0,0,0,9566,13533.83333,14205.5,1978.718415,1335.2,324,2210.784182,1366,209.5,2438.965218,1480,2264.166667,2425.5,406.682882,310.6,181,361.084893,295.5,123.5,423.048067,4014,5274.5,5493,633.294797,458.4,281,645.956113,567.5,253.5,646.639776,2215,2205.5,2234.5,376.316223,339.6,291,164.597388,215.25,194.5,119.243099,0
1790,42837.33333,50162.5,29170.99817,14786,13045,7858.036205,10148.25,10568,3598.875415,0.657122,2724,3794.333333,4004,572.529708,428,170,617.03606,508.5,225.5,657.926288,3035,5527.666667,5922.5,1363.857128,1369.6,1177,1154.603309,1242.75,1045,892.702031,114,127.333333,129,19.500427,17.2,18,8.318654,9.5,8,8.225975,8886,13367.33333,14389,2645.475055,2110,1506,2660.575784,2076.25,887.5,2979.090395,2196,2729.666667,2802,311.693867,256,203,328.472982,351.25,207.5,304.173607,167,348.833333,387.5,94.976664,70.6,39,81.892002,68.25,52.5,72.74327,28,28,28,0,0,0,0,0,0,0,4887,6615.833333,6906.5,986.086693,798.8,424,1036.752478,919.25,451.5,1085.583215,1048,1320,1356.5,195.469691,173.2,130,172.725794,184.5,117.5,175.196081,1829,2421.5,2534.5,305.159467,217.6,74,339.24077,259.75,106.5,352.452716,1216,1218.833333,1144,423.736435,378,343,261.157041,164,165.5,36.39597,0
2213,34556,36052.5,23061.84556,11505.2,13114,5872.980691,6874.25,5243,5461.091001,0.790075,2801,3297.833333,3224,352.920624,350,248,422.859906,260.25,162.5,292.148792,957,1240.333333,1250,155.494909,129.2,36,177.947183,158.5,103,172.436462,72,75.833333,73.5,7.73089,11,8,5.612486,3.75,3,3.774917,6018,6780,6504.5,800.66947,826.4,539,852.246326,521.75,424,442.887777,2325,2426.333333,2339.5,213.750945,241.2,233,174.114043,110.25,118,77.937475,270,556.166667,600,143.753145,108,64,118.33216,92.5,32.5,130.768243,27,27.333333,27,0.516398,0.4,0,0.547723,1,1,0,5630,6433.833333,6234.5,674.282854,674.2,569,743.910747,459,281,546.300284,442,393.166667,397,100.088794,69.2,66,29.388773,33.75,32,26.081603,2562,2943,2915,256.454284,264.4,137,321.125832,211.25,164,177.360978,1764,1315.166667,1258.5,589.611878,384.6,397,240.820057,246.5,313.5,140.505041,0
2179,49603.66667,53145,36120.73826,19140,21742,8071.65584,12239,11900,7844.848926,0.710466,3067,4071.666667,4169.5,545.847109,447,202,626.034743,370,58.5,662.927346,3950,5462,5265.5,1239.144544,1296.6,963,1281.097303,1013.25,705,831.100626,142,138.5,142,15.984367,11.2,11,11.12205,10.75,9.5,4.5,8868,11260.16667,11012,2161.513582,2081.2,1345,1925.030052,1545.5,896.5,1738.542397,2371,2964.166667,3004.5,322.188402,265.8,116,385.540789,250.5,99,349.900462,267,344.5,347,51.96826,44.4,38,36.142772,49.5,48.5,12.66228,28,28,28,0,0,0,0,0,0,0,4877,6365.333333,6488,799.089649,636,265,932.509249,555.25,100.5,963.346381,761,1032.833333,1088,172.491642,142,111,158.726179,154.5,106,168.227029,2070,2569.333333,2590,268.902709,218.8,98,318.950937,230.25,112,305.726866,1049,1043.833333,986.5,319.343337,283.8,320,169.06271,115.25,133,84.322298,0
4802,94675.5,101792,66262.27962,33445.6,31726,11688.60455,11590.25,8889,9236.643271,0.765137,6276,7721.333333,7795,867.316013,796.6,349,979.916476,575.75,137.5,951.867769,2855,4935.333333,5265.5,1258.951574,1478.2,1466,911.330182,1112.5,1040.5,598.149647,149,150.833333,152,8.035339,8.8,9,6.457554,8.25,9.5,3.593976,19954,24102.16667,24473,3532.785893,3518,2691,3206.352211,2651.25,1872.5,2545.809285,4900,5690,5707.5,541.340189,527.2,311,579.837218,415.25,212,474.332777,643,746.833333,739.5,73.406857,78.2,49,73.950659,50.25,19,73.717366,28,28,28,0,0,0,0,0,0,0,9945,12102.16667,12152.5,1281.068369,1169.2,595,1493.907193,879.5,281.5,1386.556045,2392,2227.166667,2293.5,423.296311,312,305,55.941934,54.25,54.5,36.763886,2478,3309.666667,3382.5,437.216041,263.4,129,348.567497,299.25,159,345.851004,1200,1046,1040,384.525682,301,291,221.953824,215,200.5,142.854238,0
1331,26352.16667,28447,18564.02992,9299.8,8499,3568.1513,3614.75,2890.5,2822.142493,0.560657,2374,3615.666667,3835,610.001202,325.6,38,625.153421,398,82,679.53906,3001,5151.166667,5417,1300.707718,1555.2,1498,903.591003,1138.75,1057,539.658148,92,91,92.5,4.472136,3.4,2,3.781534,4.75,4.5,3.86221,6538,10089.66667,10683,1908.037805,1900,1325,1719.908137,1398.25,802,1622.195298,1829,2491.333333,2603.5,327.918689,217.2,84,321.082077,235.25,74,340.486294,383,876.5,935,258.160222,193,131,172.723768,139,99,157.454755,28,27.5,27.5,0.547723,0.8,1,0.447214,0.5,0.5,0.57735,4600,6688.666667,7097,1026.162105,593.6,127,1130.150786,666.25,79,1214.185152,654,1011.666667,1117.5,197.747988,145.8,25,197.61756,168,109,198.70749,1902,2641.166667,2716,379.845978,232.8,129,337.483629,243,82,377.418424,1046,1118.166667,1059,414.33147,372,325,245.412917,180.75,186,137.140743,0
5454,93342,105809,62441.72103,31048.2,31486,14896.75798,11336,8005.5,13304.354,0.747738,7294,8696.166667,8531.5,1045.948262,1007.4,689,1088.210595,710.25,273.5,1015.920396,2278,1948.333333,1727,691.116102,550.2,244,582.454462,516,329.5,535.604954,141,147.166667,153,10.666146,8.2,2,11.054411,9.75,7,11.441882,18601,19151.5,18727.5,3774.612603,3528.6,2523,2181.466777,1538.75,1617.5,1014.824903,5728,6363.666667,6217,609.971038,608.4,468,563.875252,347.5,132.5,505.261978,723,802.333333,767.5,121.386435,108.6,90,87.534565,124.25,116.5,66.949608,28,28,28,0,0,0,0,0,0,0,12112,14380.33333,14149,1736.670915,1730.4,1339,1814.771418,1251.25,730,1578.365478,1867,2191.666667,2142,330.912476,306,227,265.276271,292.25,209,261.953399,5467,5974.333333,5777.5,524.740571,534.2,430,529.390404,343,197,328.386967,2563,1741,1583,468.48778,383.4,365,226.817768,141.75,153.5,116.339661,0
5809,106476.5,119187.5,69759.85356,34961,40126,15273.62015,12791,13425,2890.926149,0.505262,11497,14105.66667,13886,1961.397937,1963.8,1198,2074.792086,1255.5,527.5,1780.13492,3220,5106.166667,5399,1254.001661,1576.6,1518,885.881933,1085.75,1208,585.338862,132,129,134.5,20.59126,16,15,8.485281,5.75,4,6.652067,19701,24713.33333,25093.5,4049.62367,4118.2,3329,3902.252388,3051,1965,2935.057637,9747,11138,11027.5,1223.113731,1220.8,782,1103.97971,710.5,219.5,1084.772941,902,1951.833333,2001.5,589.938443,553,302,713.352648,493.25,242.5,544.610794,28,28,28,0,0,0,0,0,0,0,21565,25125.5,24211.5,3612.838095,3737.2,2422,3520.86221,2166.75,1424.5,2410.641599,2183,2541.833333,2521,494.236549,442.6,418,334.602451,437.25,341.5,292.003853,8094,9379,9119,1102.996827,1143.4,423,1318.674827,796.75,749,739.990709,3919,2810.333333,2919.5,1020.984949,833.6,919,282.130821,237,114.5,308.47042,0
3189,70919.5,79080,47403.24253,24036.6,27060,9528.575172,6445.75,3789.5,7828.840373,0.622852,5120,7050,7304,1082.605006,866.2,342,1166.904109,856.5,313,1262.561022,1524,1842.833333,1844.5,253.002306,265.2,223,203.868095,301.5,302,124.521752,126,123.666667,123,9.72968,11,8,5.91608,5.5,3.5,6.137318,12935,16587.33333,17049.5,2805.242354,2735,1892,2632.989461,2521.25,2040.5,1991.355213,3760,4598,4700,555.172045,493,326,540.745781,398,151,600.97199,609,1566.5,1739.5,471.94523,277.8,84,453.150858,291.25,68.5,483.80876,28,28,28,0,0,0,0,0,0,0,9064,12256.5,12585.5,1908.161288,1632.2,803,1995.778219,1375.25,280,2231.131309,1603,1936,1953,336.086298,319.2,235,271.576324,269.5,204,216.850947,3894,5063.666667,5199,622.869703,456.8,177,694.611186,531.25,183,737.094465,1426,1209,1170,423.364618,324.6,292,187.282674,136.5,128.5,110.430974,0
3447,81771.66667,85763.5,60410.12196,31839.8,31673,13270.7939,20776.25,21490.5,12895.94043,0.713222,4833,6573.5,6842.5,895.64072,724.2,301,1055.934515,735.25,382,910.403711,2940,5331,5623,1354.624524,1490.8,1172,1021.923285,1202.5,1133,588.460987,126,141.5,146,13.736812,13.6,11,7.368853,8.5,9,6.757712,14715,20147,20477,3399.525673,3785.4,2639,3372.646928,2536.25,1445.5,2538.856222,3755,4976.166667,5111,621.74928,507.6,153,727.803751,437.5,193,616.90653,496,552,541,88.374204,101.6,123,58.981353,81.25,73,66.510024,28,28,28,0,0,0,0,0,0,0,7831,10570.5,10972.5,1412.166952,1163,393,1683.388992,1085,520,1438.266549,1563,2103,2170.5,298.082539,237.4,108,340.386251,299.5,189,285.031577,3194,3907.166667,3954.5,406.229205,417,241,490.287671,359,288,318.339442,1240,1250.5,1246.5,424.921993,387.6,391,329.481866,336.75,332,206.704902,0
3538,102123.1667,99053.5,79845.90067,40781.6,41734,8935.499667,9305.5,10242,4300.263131,0.643507,5498,8362.166667,8936,1409.206644,823,190,1442.673213,872.75,131,1560.068241,3109,5301.166667,5591,1334.360434,1613,1549,936.032585,1127.75,1038.5,594.944465,126,137,138,10.807405,10.8,11,4.549725,5.75,5,2.986079,12915,19042.33333,20095.5,3225.505831,2945.2,1567,3177.605577,2078.5,569.5,3319.135882,4229,5796.333333,6050,784.059607,485.2,200,703.95291,541.5,210,759.040403,523,1278,1405,372.347687,212.8,24,390.698349,249,54,425.508324,28,28,28,0,0,0,0,0,0,0,9602,14401.83333,15398,2368.085507,1532,540,2456.914834,1418.75,198.5,2544.975622,887,1477.5,1601,311.634241,234,109,251.802502,197,115,250.137296,4193,5241.166667,5327.5,591.823425,582,398,666.983133,515.75,360.5,574.393231,1857,1868.166667,1801.5,464.584294,427,300,349.307887,238.75,205.5,187.984707,0
3306,87177.5,94872,62183.1115,31016.8,27927,12541.42901,12477.75,9995.5,9842.206574,0.825674,4004,6184.666667,6507.5,1092.143153,718.2,352,1075.744022,705,223,1052.331063,3284,5664.333333,6004,1338.612217,1411.2,1323,1075.484402,1248.75,1116.5,762.137509,149,148.833333,152,10.703582,7.2,6,5.718391,8.25,9,3.86221,14546,21920,23434.5,4208.859941,3307.6,2244,4127.235915,3691.75,2004.5,4479.898018,3218,4823.333333,5045,799.611322,498,241,752.190135,532,215.5,661.869574,380,495.333333,480.5,97.076602,93.2,75,87.75933,88.75,60,84.665518,28,28,28,0,0,0,0,0,0,0,6326,9736.5,10289.5,1704.535215,1104.8,370,1727.236145,1260.25,535,1701.579928,1460,2036.666667,2171.5,299.452612,211.2,73,306.354696,214.25,68,338.707716,2381,3015.833333,3126,325.825976,254.8,124,332.977026,247.5,67.5,377.289014,1283,1384.833333,1322,497.023708,478,383,412.310563,361,283,211.081343,0
793,19980.16667,21472.5,13806.69553,6790.6,6845,3676.682785,4729.5,4039,2346.845471,0.703014,1128,1725.833333,1821.5,296.652266,201.8,54,327.252502,213.25,46,359.682615,4092,5479.833333,5126.5,1415.868132,1362,1068,1286.186417,1082.25,796.5,992.023647,101,108.333333,112,10.893423,9,8,7.713624,7.75,8.5,4.349329,6875,9495,9237.5,2193.157359,2066.2,1465,1982.200721,1473.5,608,2113.091968,964,1377.833333,1441,206.81723,151.2,56,232.657903,133.25,11,250.557212,62,223.5,256.5,83.344466,58.8,39,55.260293,37.5,31,35.256205,26,25.166667,25.5,1.169045,1.4,1,1.140175,1.25,1,1.258306,1961,2932.833333,3106,486.168455,369.6,166,538.834669,341,87.5,539.060293,304,402.5,424,74.231395,69.4,52,69.374347,64.25,45,55.954595,637,920.333333,973.5,140.876778,93.2,42,131.627125,86.75,18,147.77996,692,629.166667,600.5,309.174007,255.4,252,172.746346,108.25,110,35.975686,0
6579,168194,176091,123800.0194,63197.8,57878,15475.7301,16381.5,13422,12852.12326,0.767499,8572,11907.5,12483,1697.181045,1203.6,412,1942.90885,1234.5,354.5,1984.475162,2847,5302.333333,5596,1375.804298,1467.2,1103,1045.197924,1241.5,1145,608.627691,153,170.166667,173.5,13.166878,14.2,15,8.5557,12.5,14,4.725816,19692,26949.83333,28265,4239.219476,3558.4,2354,4429.564347,3239.25,1292.5,4697.077061,6538,8475.333333,8791,1014.731623,821.2,345,1181.35545,789.5,354,1056.857133,701,1017.666667,1071.5,156.621412,97,42,149.46237,110,47.5,140.47301,28,28,28,0,0,0,0,0,0,0,13922,19024.33333,19862.5,2643.521036,1931.8,688,3003.657803,2162,765.5,2952.640965,2432,3565.5,3784,630.065314,495,294,503.021868,458.25,272,385.951962,5901,7302.833333,7451,757.99193,694.2,204,946.719969,616.25,443,689.298859,2769,2397.333333,2497.5,514.200609,421.8,263,313.023482,553.25,566,182.123356,0
1784,46244.33333,46707,34568.16583,18060.2,17981,2566.549961,2599.5,2095.5,2704.114704,0.432695,4123,6178.166667,6499,1016.596954,542.4,98,1007.645424,659.25,127,1103.031693,2783,4931.666667,5178.5,1296.328456,1541,1416,861.5901,1105.75,915.5,545.164425,93,98.166667,95,10.888832,14.6,16,4.219005,4.75,4,1.5,8848,13505.83333,14258,2398.289092,2140.2,1288,2218.89504,1690.75,620,2237.744307,3292,4567,4813.5,631.999367,429.8,147,628.580703,482,166.5,683.708027,408,1014.5,1077,334.34877,204.2,115,227.012555,240.5,192.5,203.549339,28,28,28,0,0,0,0,0,0,0,7454,10911.66667,11511,1708.204281,1034.8,225,1706.657904,1109.25,266.5,1834.161639,1225,1763.666667,1852,269.283989,203,76,257.700407,184.25,69.5,274.193818,2575,3802.666667,3915,633.624705,355,135,519.107407,399.5,148.5,565.033627,1682,1752.833333,1646,516.411625,456.2,406,265.605346,226.25,219,202.86346,0
5697,98256,105011.5,65544.95268,33555.8,35435,10719.35645,9940.25,9490,7529.014162,0.553752,10288,12405.66667,12270,1410.091581,1431.4,800,1625.30914,994.5,431.5,1273.384074,1899,2000.833333,2005.5,71.853787,103.8,81,55.544577,54.5,46,44.643029,104,112.666667,113,8.594572,8.6,4,10.382678,11.5,9.5,8.346656,15381,17674.33333,17103,2017.621834,2025.6,1500,2118.653417,1343,631,1507.989611,8865,10073.66667,9882,885.210634,867.2,618,1018.102991,641.5,299,747.335935,592,1414.666667,1506.5,425.266818,361.4,201,452.980463,336.25,198.5,420.781317,28,28,28,0,0,0,0,0,0,0,19806,23003.83333,22173,2787.271168,2858.6,1791,3154.367892,1982,1303,1756.695952,2241,2442.333333,2388,474.960068,401.2,391,243.596387,264.75,173,308.732219,7765,9164.833333,9177,889.544471,997.2,659,1031.83269,767.25,666,599.605634,1700,2306.833333,2119.5,588.13244,650.2,557,443.076404,526.25,427.5,325.209035,0
2561,61272.16667,67119,43127.92015,22131.6,18793,7159.770269,8150.75,8311.5,6426.835788,0.675904,3789,5479,5725,836.549102,494.8,50,955.26813,624,163,1018.227218,1029,1483.833333,1513,277.316726,267.2,237,185.150479,180.75,167.5,118.046248,91,99.166667,99,8.471521,10.2,8,7.596052,6,6,4.082483,6712,9109,9404,1355.728586,1091.4,628,1354.876858,983.25,293.5,1574.146197,2756,3324.166667,3409.5,332.632179,279.2,178,352.473687,343.25,193.5,338.072354,726,1665.5,1793.5,472.74803,270,44,447.191234,318.5,113,484.479446,28,28,28,0,0,0,0,0,0,0,7726,10669.16667,11080.5,1499.104321,1055.6,284,1718.906426,1056.5,150.5,1858.961448,618,899.833333,948.5,195.981036,177.8,150,109.021558,122,104,48.180217,3476,4575.5,4735,562.760251,469.6,229,605.469487,397.5,132.5,619.371994,1770,1619.166667,1586.5,525.004921,430,428,253.393962,142.75,143.5,85.574042,0
2442,55115.16667,63831,37027.14858,18669,18311,9094.17253,9788.25,11266.5,5091.166623,0.747933,3265,4501.166667,4614.5,657.566245,523.8,244,772.992044,462.75,97.5,785.211808,3137,5603.833333,5864.5,1355.9772,1395,1222,1055.335255,1222.75,968,755.114285,125,137.5,132,15.280707,15.6,12,13.390295,21,23.5,10.801234,11393,15918.66667,16530,2683.268504,2363,966,2844.052303,1933,598.5,3063.693305,2474,3096.333333,3160.5,357.04995,323.4,119,421.912669,274.25,153.5,356.280203,273,482.166667,521,103.248083,59.6,21,97.407905,64.25,16.5,98.543983,28,28,28,0,0,0,0,0,0,0,5391,7352.833333,7472.5,1085.722877,935,289,1326.024698,789,308.5,1150.253016,1514,1879.5,1900.5,312.408547,290.8,197,259.093998,203,65,297.044329,1951,2495.5,2551.5,290.666648,273.6,168,288.517417,201.25,79,278.729708,1264,1373.333333,1299.5,430.468427,394.8,347,282.990636,221,233,136.869768,0
2786,77949.33333,80442.5,58789.63498,30787.2,32188,9815.766944,15444.75,14288,7265.601162,0.603815,4614,7004.833333,7460.5,1177.574017,685.6,91,1272.821983,809.5,145,1399.875352,2995,5283.166667,5502.5,1316.9643,1489.4,1244,980.829139,1202.5,1177.5,544.144895,123,141.166667,141,11.754432,10,10,8.306624,11.5,11.5,2.081666,10649,16394.16667,17108.5,3007.554782,2658.8,1815,2819.395804,2424,1253,2885.91372,3671,4906.666667,5122,613.982953,380.4,82,640.386446,475,177,679.282955,501,1231.166667,1350,360.748343,221.4,76,349.05988,231.25,60.5,370.516194,28,28,28,0,0,0,0,0,0,0,8527,12581.83333,13302,2014.08147,1225.6,184,2262.331386,1610.75,607.5,2311.653286,1013,1691.5,1798,375.448931,317.8,205,221.945264,168.25,67,246.31873,3967,5347.333333,5564,702.749078,549.6,280,746.535532,622,297,748.699317,2022,2030.666667,2007.5,523.058187,465.4,521,307.675641,315.5,283.5,107.475579,0
2001,55376.5,56663.5,41056.92182,20673.4,22951,5749.771022,5764.5,5598,4051.79051,0.474958,4213,6081.166667,6260.5,959.124479,549.6,307,821.47538,574,169,929.062251,3885,5143.666667,4713.5,1424.471926,1387.4,1113,1246.893059,917,585,989.718142,138,146.333333,144,16.954842,16.8,16,7.328028,7.25,8,3.095696,11392,15327,15214,2712.247186,2571.4,1940,2943.075143,2332,1298,2297.969103,3429,4675.333333,4776,656.399472,373.6,185,488.801391,373,161.5,531.235666,396,865.833333,899,258.063881,154.8,77,170.219564,137.75,71.5,177.438017,28,28,28,0,0,0,0,0,0,0,7458,10591.16667,10881.5,1601.483115,923.6,544,1426.899541,1005.5,306.5,1613.84768,1162,1490.666667,1552,184.864996,159,121,172.720873,180.25,132,146.235826,2712,3829.333333,3810.5,665.58115,408.8,332,379.889063,364.25,160.5,419.281429,1653,1566.833333,1532.5,401.156038,366.4,410,176.654465,208.5,222.5,161.885762,0
788,21012.66667,20208.5,16403.83479,8802.8,8069,2126.393473,2303.25,1673.5,1386.15809,0.395384,1993,3095.666667,3305.5,543.604881,322.8,69,611.919276,373.25,57,649.594425,2759,4900,5210,1268.245087,1458.8,1448,910.238266,1113.25,960.5,611.607922,106,118.5,115.5,12.177849,12.6,9,12.680694,11,10,11.83216,6167,9776,10452.5,1912.106482,1712.8,783,1861.114908,1228.25,323,2030.111881,1672,2458.333333,2598.5,387.063647,221.8,43,439.563079,270.75,46,454.855563,139,229.833333,230,60.634699,53.8,29,62.399519,51,26,62.289646,28,28,28,0,0,0,0,0,0,0,3381,5026.333333,5353,816.774796,547.2,142,900.06872,570,126.5,961.882529,563,903.166667,947.5,188.241777,160.4,67,215.359699,139,55.5,206.059862,1504,2095.833333,2204.5,291.05973,171.2,45,283.516666,173.75,26.5,306.27806,1520,1364.833333,1345,557.489522,457.6,352,330.607471,191.25,162,211.989583,0
1052,26130.33333,25890.5,19783.10187,10554.8,9297,2796.161512,4166.75,5079,2526.191254,0.630318,1669,2553.166667,2700.5,438.308301,313,121,473.579455,297,77,457.684025,483,758.166667,808.5,148.934102,103,57,113.134875,109.25,97,89.06318,89,100.166667,102,9.130535,9,6,8.3666,7.25,5,6.70199,4005,5698,5853.5,866.977739,785.4,480,922.852805,611.5,274,836.375713,1380,1860.333333,1952.5,237.541295,163.6,69,241.687401,155.5,44,246.57994,95,205.333333,225,55.669261,42.6,19,49.003061,37.25,18.5,49.162147,27,27.5,27.5,0.547723,0.6,1,0.547723,0.5,0.5,0.57735,2884,4381.833333,4593,762.007458,668,387,841.387842,520,207.5,672.827368,587,800,815,110.426446,104.2,70,116.765577,93,69.5,95.885348,1136,1704.166667,1794,282.588334,216.8,113,290.159784,186.5,56.5,288.273597,646,728.166667,680,170.024018,176.4,82,171.660421,115.5,75,114.427561,0
4177,124350.5,133017.5,91270.56156,46746,41038,13991.07253,16266,16075.5,12966.82462,0.735128,5682,10265.16667,11231.5,2315.144178,1351.6,595,1854.005205,1249.75,971,1287.323159,1162,4948.166667,5533.5,2139.155667,1479.4,1341,853.793769,757.5,810.5,272.651793,155,162.666667,165.5,8.914408,8.4,8,5.412947,5.75,5.5,3.201562,16069,30225.33333,32130,7296.859699,5101.4,3172,5735.865436,4333.75,2953.5,4565.060012,4394,7661.5,8329,1661.702711,987.6,551,1258.623176,892.75,665,872.04028,433,981.333333,1107,315.933326,228.8,169,154.844115,108.75,63,102.386116,28,28,28,0,0,0,0,0,0,0,9215,16852.33333,18492.5,3856.062638,2247.4,909,3088.751738,2088.25,1577.5,2079.549691,50,50,50,0,0,0,0,0,0,0,281,281,281,0,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0
2439,50123.16667,58603.5,34185.87274,17590.2,17427,10881.04006,13925.75,13437.5,10959.05286,0.741112,3291,4578.166667,4758,700.900968,543.2,236,686.450799,537.25,242.5,708.230836,2857,4950.833333,5239,1260.65561,1493,1425,868.84406,1075.5,920,566.006773,122,135.833333,135.5,13.317908,13.8,11,8.348653,12.75,13.5,6.849574,9519,13664,14489,2443.748187,2041.4,1464,2269.075318,2191.5,1197,2429.204328,2584,3129.5,3201,350.732234,286.2,149,345.315363,330.5,198,357.246414,273,575.5,651,161.417161,83.4,17,100.306032,56.75,55.5,63.289678,28,28,28,0,0,0,0,0,0,0,5716,7842.833333,8143.5,1193.152198,952.4,456,1167.719273,883.25,250,1294.003445,1328,1602.666667,1602.5,293.946707,256,223,214.592637,228.75,147,256.641611,2192,2950.333333,3074.5,383.88731,283.6,146,341.020967,303.5,184,288.560219,1220,1161,1139.5,392.370743,327,316,175.323986,117,122,42.292631,0
1810,44471.83333,46383,33547.75324,18251.6,19773,8773.191854,11813.75,10871.5,9565.719676,0.471723,3837,5907.5,6286,1032.808162,711.6,279,1024.025537,737.75,262.5,1121.997141,941,1479.666667,1539.5,277.321234,248.2,180,216.666103,176,67.5,248.806484,84,95.5,96,8.191459,7.8,5,5.932959,5.75,4,5.678908,6543,9811.5,10509.5,1653.764161,1428.4,951,1659.396667,1177,434.5,1773.511583,3195,4498.5,4767.5,648.28412,472.8,238,675.747882,468,133.5,723.913899,294,881.666667,948,319.694646,197,69,239.459809,215.5,165.5,228.059203,28,28,28,0,0,0,0,0,0,0,7081,10706.16667,11351,1795.853715,1201.2,357,1852.044735,1268.25,347.5,1969.997018,1014,1520.833333,1609,264.296361,221.6,83,272.407416,247,167,275.05757,2614,3768,3906.5,594.174722,368.8,65,541.708593,441.25,232,576.235701,1560,1617,1519.5,549.295549,468,477,330.088624,258.5,264,193.951025,1
3746,82536.16667,87788,58144.1656,28823.6,31592,12173.64207,13638.75,13306,9232.611453,0.745028,5028,6636.833333,6699.5,909.808643,741.6,283,1038.238316,973,621.5,964.882376,4175,5548.5,5213.5,1424.380111,1383.8,1125,1273.392202,1062.75,734.5,952.312405,152,151.5,154,9.460444,6.8,6,4.969909,4.25,3.5,2.629956,18247,22466.66667,21769,3862.283815,3679.6,1923,3394.307927,3000.75,1910,3374.698641,4022,5073.833333,5112,589.867245,462.6,146,670.653264,645.75,445,652.167859,472,552.833333,531,71.056081,64.4,40,68.25174,83,70.5,60.271607,28,28,28,0,0,0,0,0,0,0,7850,10317.16667,10413.5,1376.162551,1114,325,1584.461896,1362.25,806.5,1517.926738,1562,1921.333333,1919,299.072343,270.8,198,230.067816,220,131,271.504451,2530,3036,3002,321.389483,318.6,227,367.289123,260.25,140.5,322.726277,1196,1171.166667,1146,329.542359,350.4,379,177.760513,164,139.5,101.728397,1
